uid,movieid,rating
128,294,4.2
128,280,3.2500281261696142
128,54,3.8518661325420185
128,173,2.957381672819866
128,485,3.7823642587492974
128,422,3.197910514081837
128,210,3.403858404617248
128,949,3.074568558462337
128,50,4.598553226459549
128,747,3.630733803256543
128,86,4.602156258132319
128,482,3.9951448013255684
128,739,4.0
128,209,4.400097428106687
128,763,3.639734977502957
128,64,4.607786414165887
128,284,2.401511651878048
128,283,4.577378045022694
128,58,3.5795952034217033
128,609,2.8273998743548425
128,215,4.307561411839781
128,736,4.025063959313297
128,118,1.5849007258426497
128,83,4.129471984771669
128,213,4.058416911623127
128,65,3.985598736309273
128,111,2.802115321337136
128,785,3.5722374096669314
128,790,2.737588854730505
128,98,4.377427736893163
128,494,3.8653454917190815
128,216,3.648402582586383
128,151,2.7947152010210132
128,300,3.8
128,1,3.1941918983186133
128,423,3.5953635489224456
128,1039,4.078211397102032
128,588,2.9288412900737857
128,591,3.1382430465460702
128,378,3.600991062039066
128,508,3.6627850751468976
128,371,3.9227894708973987
128,427,4.539572500838962
128,204,4.026055423543683
128,79,3.9723776639792194
128,182,4.410156049795402
128,1063,3.7719643379020567
128,97,4.476820653437653
128,56,4.193786047548262
128,505,3.8270694713688
128,140,4.0054159928622415
128,1141,2.60221042825237
128,282,2.930139216741058
128,425,3.9674151508769118
128,723,3.061367468932798
128,602,3.845092525102399
128,322,2.616519592698143
128,227,3.3353566530998706
128,143,3.5591534308304147
128,228,3.3402189887000002
128,966,3.957286087505016
128,965,3.1803857547481207
128,48,4.641411291207258
128,15,2.761845293481224
128,603,3.9005732367765096
128,190,4.328073153002955
128,99,3.4005007242847403
128,614,4.101831696135634
128,77,3.4583841146295042
128,417,3.6689197711216246
128,686,4.823835922123518
129,288,3.4000000000000012
129,272,4.199999999999999
129,303,3.6
129,331,3.8
129,269,4.2
129,270,3.2
129,307,3.2
129,245,3.6
129,995,3.6350772196498995
129,268,2.5999999999999996
129,339,3.387501841098544
129,327,3.2
129,313,4.6000000000000005
129,258,4.000000000000001
129,873,2.3799155714027216
130,678,2.959153040737449
130,150,3.9287958771735396
130,240,2.7605150546291477
130,195,4.056609116642651
130,47,4.234160523746236
130,625,3.583781799772337
130,1215,1.8852758776718495
130,234,4.562186535315539
130,56,3.6298155490852744
130,148,3.61554011187448
130,218,3.6478969019241885
130,993,3.3829723601651867
130,49,3.184136850482143
130,230,3.6805974169174243
130,226,4.242988139558801
130,890,2.6340811763140315
130,276,3.7899420416184406
130,228,4.328244911942004
130,685,3.813937387147361
130,282,3.799655454242901
130,267,2.5575694057846006
130,286,3.7980269786341414
130,4,3.2923727110753584
130,231,2.780840237869209
130,143,4.802295164274388
130,50,4.810848704820619
130,316,4.211113735052561
130,379,2.41209966750916
130,99,4.1759047787693016
130,901,1.0456730300688502
130,385,4.595217303559998
130,1207,2.205869053351196
130,1016,4.0
130,742,4.3816659542722975
130,876,3.021636916190342
130,229,2.3444083502477646
130,69,4.415881559977436
130,111,4.0
130,682,3.410014737029229
130,255,3.171639676357026
130,568,3.998446110224979
130,672,3.197471687718897
130,433,3.8905028997290882
130,71,3.9657967703465045
130,245,3.6115029447526594
130,418,4.187905693367293
130,1136,2.863682297598468
130,128,3.344883791328097
130,689,2.8171594982567205
130,413,3.0282947557071522
130,363,2.476300021428658
130,1017,3.2900792835339367
130,588,4.016941598858717
130,367,3.4053166625838243
130,743,1.8469054950424408
130,243,3.2068876744642116
130,1014,3.1535048314133984
130,254,2.4622712595682508
130,946,4.168084301419333
130,534,3.3068502942392515
130,1246,1.186325784903753
130,210,4.206915575907581
130,410,3.617447413115487
130,669,1.359951330789174
130,105,3.3398558982392554
130,204,4.244460387633652
130,1217,3.86602940803121
130,779,2.2897435149631704
130,58,3.9723738261481087
130,66,3.556422277658277
130,443,4.159165678437939
130,566,3.3994829685576247
130,55,4.194626534244562
130,1049,2.5228937387197496
130,940,2.1968324283638196
130,684,4.429071705612274
130,815,3.62356638149139
130,284,2.817310369644118
130,222,4.620906292386708
130,596,4.080950603149102
130,1248,3.508164386100303
130,546,3.5479854170580465
130,393,3.1907907143870844
130,322,3.7466353718548415
130,158,2.4271689937010126
130,508,2.232734974228082
130,22,4.820664589893282
130,569,2.8392462663272524
130,3,3.317986437505739
130,1208,2.6073563173806087
130,881,2.848447275953773
130,798,2.144011297230931
130,554,3.0187478312269844
130,374,2.0094341158221978
130,270,3.5058458200534663
130,200,3.6468155516662915
130,183,4.490016320294461
130,717,3.388118941990462
130,800,3.0109780122765715
130,268,4.428785108278262
130,109,3.361926015443145
130,53,3.896616412792461
130,281,3.0292995308298254
130,353,2.715291857876147
130,949,3.809663612976881
130,597,3.5909241353398063
130,176,3.9767306692034037
130,356,2.818257434334304
130,756,3.032144096868809
130,806,3.433716112444582
130,550,3.9512083395498503
130,271,4.296700411223267
130,184,4.48894778186835
130,94,2.7992057216432853
130,564,2.1540903976945764
130,134,4.4881258833939075
130,1273,2.3272156007958222
130,173,3.6273531879266736
130,1274,1.5304491524213406
130,1277,3.4937933536473174
130,622,3.202048103351429
130,122,2.9495273458445963
130,172,3.9860166197258176
130,627,3.3829331213746654
130,168,4.620864219623673
130,147,3.355434761869571
130,619,3.4697348101449226
130,335,2.856132414096848
130,931,2.8011878967645014
130,295,3.809840853444497
130,1047,3.0
130,731,3.2790604092729034
130,405,3.5746678854390557
130,90,2.836581927011452
130,33,3.365778514817687
130,288,3.7909287391142006
130,217,4.143336507270474
130,63,2.640749913377258
130,1228,2.2831697345278457
130,307,3.618842927177273
130,567,2.8671111885170504
130,642,3.3760151925256885
130,357,4.588181986769097
130,772,2.54668054190862
130,572,3.1605865916393294
130,833,3.4077643176531054
130,366,3.0078772618909118
130,332,4.044594215398082
130,202,3.824286423635798
130,298,4.643018343513944
130,358,2.3860669501659393
130,346,3.4739500756665525
130,125,3.9769864425895314
130,28,3.965423646145951
130,496,3.8177673341322027
130,161,4.0124983536436964
130,39,2.8890482762681904
130,84,2.8432547606708165
130,975,3.5900874433469583
130,174,4.147591030500814
130,748,3.181108063254809
130,216,3.820326293056395
130,729,3.5933367267127942
130,41,3.4545059538702136
130,44,3.5506281626021297
130,12,4.441935798083715
130,542,2.636555561113201
130,333,3.2256893488987775
130,206,3.786484292133933
130,930,2.8618456465983693
130,541,3.224950754222502
130,331,3.894223148980429
130,68,4.187164284844473
130,721,4.048128308041504
130,959,3.6656581019649583
131,1281,3.0138402006902822
131,845,2.8047115307458705
131,313,4.4
131,275,4.4
131,286,3.4000000000000004
131,221,3.9249100116513502
131,750,4.3999999999999995
131,285,4.8
131,19,4.595543797213455
131,100,4.0
131,126,4.0
131,302,4.000000000000002
131,1,3.8
131,14,3.2000000000000006
131,274,4.0
132,124,3.6
132,922,4.29177509461969
132,275,3.8000000000000003
132,154,3.8455229533333326
132,137,3.8
133,328,3.600000000000001
133,751,3.4000000000000004
133,322,2.4000000000000012
133,315,4.011257331946001
133,260,2.2076493320883364
133,304,3.4
133,294,2.5999999999999988
133,258,4.0
134,15,3.399999999999998
134,259,2.6
134,258,4.000000000000001
134,539,2.4700199586839666
134,892,2.788035581629123
134,323,3.6000000000000014
134,748,3.4
134,300,4.2
134,879,3.0036813158022153
134,751,2.600000000000001
134,286,3.399999999999999
134,313,4.6
134,339,2.5520423853877237
135,1208,2.393532518204876
135,431,3.0
135,943,3.187859948729193
135,183,3.8
135,23,4.0
135,228,3.0000000000000004
135,475,3.0
135,642,2.983946725188085
135,227,3.2342372201972993
135,379,2.820278054181255
135,185,4.199999999999999
135,258,3.4
135,33,3.00375955008408
135,325,3.0
135,939,3.4055919880729317
135,1046,2.803386841970675
135,564,1.7180897634187704
135,79,4.0
135,77,4.216912075848097
135,294,4.2
135,744,3.788499723801263
135,176,3.8
135,54,3.200411351565805
135,39,2.9820611795516667
135,603,4.0
135,802,3.0105912231828476
135,12,4.0
135,233,3.2245091153259926
135,265,4.6
135,653,4.01956867917971
135,449,1.8167447060636934
135,443,4.0
135,566,3.7921340396088894
135,229,3.0
135,504,3.0117009476393277
136,42,4.4
136,847,3.7670546042947044
136,223,4.409121501618449
136,298,3.4103186691022302
136,89,4.0
136,56,3.2
136,313,4.232704839258306
136,747,3.9653498329664543
136,100,4.8
136,14,3.413932411658154
136,19,5.0
136,1142,4.384975211627718
136,117,2.999999999999999
136,515,4.600000000000001
136,276,4.2
137,327,3.1999999999999997
137,249,3.564969217487495
137,250,3.205010248896436
137,50,4.8
137,222,3.999999999999999
137,117,3.593376812014011
137,235,3.3788685918725596
137,144,4.243190132911387
137,15,4.3999999999999995
137,546,3.226556549668207
137,257,3.6000000000000005
137,300,4.4
137,266,3.4426193393403524
137,55,4.007347974643851
137,51,3.6510980980960857
137,195,4.201419450351759
137,237,4.3999999999999995
137,183,4.614262801848701
137,597,3.5752706091243502
137,172,4.4
137,687,2.223891142349884
137,472,2.964430264433303
137,261,2.3538127056559603
138,111,3.2044879905561725
138,121,4.2
138,185,4.3999999999999995
138,318,4.6
138,614,3.427194947521224
138,211,3.8
138,357,4.6
138,523,4.4
138,26,3.53225527474386
138,285,5.0
138,496,3.8
138,493,3.331265558223004
138,484,4.137343778009182
138,100,4.6
138,116,4.4
138,617,4.007660880566694
138,151,3.8000000000000003
138,238,4.8
138,98,4.8
138,514,3.4
138,519,4.674839659402609
138,150,3.776642192972438
138,517,4.599724782766214
138,483,4.812112992789832
139,268,3.6
139,286,2.6000000000000023
139,508,3.4
139,303,2.8
139,307,3.8
139,458,3.6
139,246,4.0
139,222,4.0
139,127,4.2
140,872,2.7194655836257655
140,289,3.3999999999999995
140,334,3.4372570723084865
140,301,2.1999999999999997
140,319,2.3999999999999995
140,880,2.446893911942633
140,258,3.2
140,325,2.2
140,268,2.399999999999998
140,332,3.4000000000000004
140,322,2.4
141,546,3.8089249264928253
141,744,4.158447390093401
141,1,3.8
141,476,3.1725635145320807
141,106,3.2363053023168016
141,1013,2.5549240693864275
141,932,2.791979914579281
141,237,3.9392741428351705
141,281,2.9737445123900454
141,245,4.206672404639961
141,864,3.0405614694818515
141,1059,2.793024865724439
141,825,3.5210805494566624
141,125,3.620217412129379
141,50,4.0
141,322,2.9988255917376048
141,750,4.111376395725554
141,1142,3.861579056820877
141,826,2.837140189478677
141,274,3.970620158040914
141,748,3.0
141,151,3.844849919000087
141,678,3.194296055123598
141,225,2.8744346166369694
141,471,3.795759805946763
141,288,4.4
141,880,2.7274126853531677
141,295,3.6074650482799524
141,258,3.6
141,117,3.562845718761796
141,1258,2.742736436832153
141,405,3.62082410707094
141,252,2.7701190942616636
141,300,3.4
141,872,1.5651897104737784
141,222,3.8
141,535,3.3489791612415574
141,290,2.462876460718038
141,472,3.2433290516208797
141,120,1.7462759865141175
141,328,2.2
141,410,3.096176467167894
142,55,4.011555477803434
142,181,3.6
142,895,2.5665877946600117
142,82,2.8
142,189,4.183290994515865
142,358,2.0
142,169,4.786488267325488
142,362,2.712468485867888
142,89,4.4
142,350,3.2228530887590323
142,243,2.01114050696636
142,28,3.8
142,288,3.6
143,325,2.4
143,682,3.3985166595394305
143,331,3.9909815734400036
143,328,3.6
143,347,4.005889413432338
144,750,3.7449389801939796
144,66,3.3700158402778944
144,956,3.617774468420768
144,471,4.038673191412921
144,597,3.4065149112932773
144,32,3.7845241454171057
144,815,2.772695526106369
144,216,4.331410122280696
144,591,4.0
144,303,3.927964428571811
144,1142,4.189202497023988
144,410,3.1730444527033543
144,304,3.587799343814769
144,300,3.5855907043364903
144,274,3.6464003299026033
144,699,3.761443511034198
144,285,4.429539628159282
144,454,2.8378683187442735
144,302,4.2
144,19,4.312944169126771
144,89,4.746347196663808
144,195,4.563525030623915
144,328,3.1440533092114524
144,403,3.7424127580958007
144,709,4.19055525331436
144,50,3.776805060309644
144,209,4.209912338408678
144,298,2.7686623318464885
144,742,4.2048693320778705
144,297,4.042307929639736
144,106,2.932778639824504
144,518,3.65906973453155
144,531,3.681355145637263
144,523,4.615718441579457
144,961,3.7656765962400782
144,508,3.3902916912452077
144,65,4.2251457386577815
144,105,3.462695163340593
144,181,4.024258684850427
144,785,3.030293587499409
144,153,3.4100743977575285
144,182,3.586803645948459
144,204,3.6891823265647914
144,831,2.814546186896782
144,516,3.5055328809440636
144,1169,3.928662289604141
144,313,3.9784299970394463
144,191,4.17624928678488
144,165,4.140089657816762
144,1284,2.768525613599786
144,960,4.22428657409095
144,1285,3.4561671713137203
144,655,3.711338124608224
144,880,3.416804902996389
144,33,3.177425671624752
144,91,3.797801381363622
144,160,2.711924412130815
144,942,4.0
144,93,4.496445708541409
144,193,4.589233518134585
144,237,4.169651812536472
144,221,4.238404430914055
144,521,4.45646946381969
144,64,4.757012954449811
144,73,3.1999316623137752
144,31,3.825838628921273
144,1039,4.175014287398029
144,172,4.630542761776423
144,1147,3.745465426369305
144,685,4.149548324162289
144,62,3.5538803545619295
144,190,3.113042733833446
144,1286,3.5246020156403763
144,461,3.7927914536722622
144,480,3.7971274173481255
144,22,4.20991477672168
144,713,3.339545556259243
144,778,4.036898627206078
144,293,3.614703686936951
144,286,4.000000000000002
144,900,3.382282391449609
144,727,3.7348524588208787
144,393,3.9469474276317302
144,129,3.433588767046332
144,707,4.2532441160114205
144,528,4.659196316095167
144,762,4.138499678387766
144,1016,3.121915467187894
144,855,3.5743469543929614
144,180,4.4365906600023886
144,125,3.612457036541594
144,273,3.232589677741638
144,194,4.08257876114374
144,197,4.186546653231364
144,845,3.4826385970365132
144,96,3.9205354189254566
144,176,4.389801948200467
144,747,3.7567608975975437
145,727,3.527886566035806
145,411,3.2778955853961023
145,413,3.2770602298102713
145,39,3.749496765632463
145,301,3.828769552438597
145,298,4.010218560116342
145,15,3.575879259142714
145,302,4.3847177722104895
145,286,3.3818230592717446
145,751,3.7184137196847367
145,1057,1.367831162646581
145,713,3.208586663630969
145,665,2.6334609571907834
145,42,2.965383386481485
145,304,3.0224317154036595
145,993,3.5797589860992156
145,299,3.112782753506888
145,275,3.426594987460569
145,79,3.9903153521915145
145,51,3.4033018735769427
145,1040,2.3995524810660296
145,159,3.27026466101685
145,763,4.2084769630801295
145,258,3.7866523558913494
145,346,4.167458402731809
145,406,2.6597848148062013
145,737,2.8993128560040673
145,22,2.9657889617966195
145,448,3.667073892618815
145,472,2.9986720786813037
145,1001,2.752292555605323
145,752,3.8229655159640283
145,7,3.4003209460819406
145,1,4.207447920195765
145,266,3.395543930157171
145,683,1.8635885974132012
145,120,1.8615238623641281
145,100,4.134605278597281
145,3,2.6696052464975972
145,750,4.267993018484484
145,183,4.127108156428564
145,680,2.2946323258491548
145,760,2.036809670668556
145,270,4.084690074118036
145,393,4.002538094434381
145,200,4.412460734602143
145,717,2.604381349863838
145,574,2.5862805653222845
145,212,3.283223836540084
145,743,1.5039844643415146
145,1248,3.3234311814932433
145,229,2.7778195841056483
145,109,4.193975838443624
145,315,4.6098880854150295
145,933,2.93111858798141
145,443,3.3053147490683408
145,278,3.0156089251036664
145,203,3.982339138949811
145,553,3.8231238135917347
145,460,3.520386697448831
145,1212,2.3712794071031187
145,895,3.534040545181356
145,13,4.0306291563342205
145,237,4.036682512938546
145,348,3.2066711381173523
145,1102,2.863776082319511
145,685,3.0311301290195756
145,172,4.388499170894444
145,122,2.18089504116604
145,1090,2.0710249964364715
145,38,2.213824865635861
145,25,3.6710026383211383
145,105,2.4724837130067967
145,549,3.1909859449233697
145,182,3.787632817386768
145,831,1.517374110532896
145,56,4.603134925851463
145,756,2.6511506252845685
145,637,3.0385302806634504
145,185,4.269817723067097
145,327,2.6917266695444675
145,217,3.48818318815455
145,631,4.215017322024348
145,1208,2.980825382913486
145,569,3.0
145,230,3.7892658394279892
145,896,3.935368729473354
145,238,4.218872473896187
145,620,2.765006556574991
145,195,4.193946707503742
145,1002,1.7377416798733147
145,1054,2.5900301894963076
145,5,3.457201727871786
145,1077,3.2159943522487473
145,471,4.097405592868855
145,260,2.5647755338962632
145,1245,3.777694771634621
145,974,2.7396672379333413
145,1292,1.694890629012482
145,591,3.5931072590255577
145,470,3.620038634151587
145,174,3.9841384993985334
145,355,3.4658876458323182
145,431,2.960408837227029
145,250,3.565554741120976
145,796,3.063273270708559
145,696,2.643271930179075
145,281,3.0113875738052256
145,339,3.3382568908074903
145,50,4.5922756406364895
145,592,3.4877791501497994
145,682,3.137064931265983
145,949,2.8356993187736865
145,924,3.1153049979206466
145,764,3.383715072682861
145,273,3.6971225972947566
145,672,3.4469214934174257
145,69,3.5287665732513873
145,216,3.98808164776891
145,684,3.1965978307188645
145,1217,3.2813660315947955
145,265,3.427393472725096
145,983,2.1537711503806185
145,368,1.194830216404172
145,552,3.386495277563689
145,477,3.8674877470355984
145,928,3.8153481936427247
145,44,3.395468967376045
145,674,2.914059034246229
145,739,2.1925346406540216
145,770,3.3362456250002386
146,300,3.8
146,262,4.402631187314863
146,688,1.6173387809503705
146,346,3.402355765372935
146,302,4.6
146,347,3.6007046449574376
146,1022,4.01863922393712
146,313,4.2
146,1294,3.0791994507150653
146,307,3.9887339839028257
147,269,4.2
147,292,3.7946021036931903
147,751,3.4
147,305,3.6000000000000005
147,345,3.8742545202610574
147,258,3.6
147,339,3.5397116835807916
147,690,4.226732435250122
147,340,4.2
147,904,3.003045983441758
148,140,4.029646150940927
148,204,4.188928923158493
148,529,3.9547056249102965
148,1149,3.781014144358335
148,98,4.598675347864178
148,1039,3.9917522569068846
148,177,4.00173556955112
148,78,3.7091251805410077
148,993,4.0
148,357,4.4075489655167095
148,473,3.0444589109038303
148,408,4.400000000000002
148,596,3.2022281013932705
148,509,3.8709324060675767
148,501,4.055564637945232
148,116,3.794871794871795
148,185,4.2241429584986
148,70,4.576586802360733
148,228,3.7702231794182577
148,114,4.2043172399278665
148,1012,4.203892967837927
148,172,4.674388396268867
148,71,4.052525362595425
148,7,3.0
148,507,3.7709936275012232
148,1,3.8
148,495,3.7405917842010674
148,169,4.40174968600568
148,214,2.4577325383583615
148,588,3.7838458753697464
148,713,3.7844425899464005
148,163,2.992002789303245
149,310,3.3960624228173972
149,308,3.906037228401592
149,321,3.0000000000000004
149,312,3.121439827162727
149,689,3.7871845975788676
149,896,3.8526742502184574
149,305,3.9955778229711427
149,327,4.0
149,301,3.811775135931514
149,269,3.600000000000001
149,319,3.4
150,121,3.6
150,127,5.000000000000001
150,13,4.2
150,293,3.8000000000000003
150,50,4.6
150,221,4.2
150,268,3.5999999999999988
150,181,3.8
150,273,3.6
150,628,3.8
150,246,4.2
150,475,4.400000000000001
150,325,3.3937235809183894
150,235,3.390025525834982
150,458,3.4107091291124165
150,129,3.8
150,100,4.800000000000001
150,1,4.0
150,93,3.6
150,278,2.3408965083889925
150,410,3.0000000000000004
150,147,3.8
151,775,2.4900055910250507
151,7,3.6885360457544523
151,200,3.3134392675249096
151,675,4.506658753302129
151,234,3.752808169273124
151,210,4.1830884326564375
151,162,3.5519780263691643
151,414,3.6050002472227094
151,51,3.2147907059594716
151,169,4.237980061848893
151,231,2.5669043508317233
151,1197,3.820590286154223
151,659,4.076792764976426
151,633,3.7563463779645563
151,1006,4.10698317936636
151,494,4.184569128506789
151,747,3.389932463033331
151,328,3.0
151,736,4.12883518651608
151,435,4.473468866456576
151,654,3.8627192089744926
151,699,3.5964696116266435
151,735,4.615858131512375
151,792,3.5787201178743504
151,662,2.9913883924433566
151,176,4.245650449688489
151,66,4.0050359509407505
151,729,3.7190339436040376
151,813,3.3216362475791943
151,91,3.916092095973146
151,505,3.9348156873662066
151,79,4.613783514507642
151,503,3.3945716430588995
151,835,3.4977452529524458
151,451,4.257682803531241
151,164,3.9038195673412113
151,10,3.9951059089304053
151,837,4.488811144650251
151,1264,2.8566713484846327
151,15,3.7903666298670893
151,1297,3.0072525842889473
151,163,4.199072021979216
151,317,3.7700802072807034
151,1298,2.6639104952969923
151,461,3.5956598349185294
151,482,4.169290380535518
151,121,3.0097047282137708
151,83,3.816898039498496
151,485,3.8391414582479677
151,489,3.971451561913997
151,160,3.816540980592376
151,514,4.242192276768739
151,420,3.4671265847334016
151,175,2.890444244282691
151,87,4.174564292525881
151,193,3.8379614548472554
151,172,4.636577687209382
151,189,4.0
151,826,2.726240284876384
151,186,3.832679822443396
151,153,3.789959472999444
151,732,4.040795237298189
151,584,3.4898720075376293
151,405,3.363170902295866
151,191,3.945071491523599
151,196,3.9777827018791827
151,425,4.517600064163946
151,183,3.9608936045589043
151,223,4.660021979509063
151,387,3.376419234872566
151,356,3.2945823582133476
151,12,4.468055156751684
151,419,4.636325684102499
151,357,4.1878726334175305
151,287,3.727902099172563
151,89,4.594144974228435
151,660,4.19072124806425
151,203,3.7818926234760513
151,522,3.799072796237919
151,1017,2.9680559467204906
151,322,2.813589800789923
151,605,3.4141232774822883
151,481,4.309616303441274
151,709,4.450003821480292
151,1101,3.7937454295980064
151,58,3.634566264838714
151,546,2.627163864578059
151,393,3.851907776339735
151,707,4.410466150163079
151,484,4.062520304098575
151,318,4.776455635470614
151,417,3.1555397585933775
151,114,4.5292885049674565
151,486,3.99309664568608
151,228,4.106871646501271
151,428,4.0
151,227,3.6450667110543957
151,602,3.1401540961851504
151,929,2.0998006207534354
151,480,4.758296046562096
151,402,4.090697691491141
151,972,3.3895820405181105
151,1044,2.1317222729439105
151,919,4.3414719640737625
151,260,2.3803492427290687
151,702,3.5648932980191983
151,703,3.631950462934262
151,321,3.193960088537812
151,1113,4.15851619190876
151,241,3.6521394349262475
151,49,4.109164340817879
151,300,4.0
151,1109,3.631883693361491
151,1065,2.8406412245143553
151,478,3.735006925514949
151,432,4.186076521763984
151,47,3.621569569650747
151,684,3.3683226326629323
151,529,4.236227731168144
151,274,3.4148748397062088
151,464,4.288097237673275
151,506,3.507204168904302
151,411,2.4575619955396264
151,65,4.01710354341406
151,755,3.2279074061590363
151,213,3.918727638022429
151,25,3.6
151,692,4.424431520691456
151,509,4.392761064356087
151,64,4.779875142926365
151,372,3.6973038625960704
151,1074,2.8756848834444564
151,197,4.219077626955986
151,224,4.1411996335892125
151,655,3.256631268968601
151,490,4.548933217336095
151,433,3.3048872963749156
151,100,3.2492288125013333
151,969,4.202310568202044
151,13,3.4444593052445236
151,429,3.495052884508524
152,191,3.231996852628928
152,313,4.0
152,25,3.4082275150661965
152,716,3.1273103922848082
152,51,4.1892287150083805
152,483,4.0685384625573136
152,204,3.995834690365532
152,780,2.8888271508757524
152,790,2.5717431944770293
152,98,4.6135192193166095
152,685,3.5680470041605203
152,157,3.285270022151191
152,80,2.640969395329783
152,866,3.99645140947403
152,301,4.2
152,241,3.07014559427248
152,151,3.5878008316929733
152,220,4.457431281247278
152,22,4.214103207689045
152,111,3.7791255440666114
152,1014,3.170021101274332
152,286,3.2
152,132,3.942265502455653
152,1028,3.5361012194478034
152,412,2.4843177863636163
152,162,3.3444998998336954
152,97,3.9200851236970786
152,167,3.560626776587511
152,67,3.358761168968344
152,147,3.2346669348154493
152,255,3.355046709229921
152,272,4.0
152,125,3.6043411182945615
152,966,4.495165421803855
152,845,4.400420600822627
152,699,4.53383119689861
153,64,4.0
153,321,3.5999999999999996
153,174,3.000000000000001
153,56,2.599999999999999
153,678,3.6
153,216,4.0
153,510,3.805534570808782
153,127,3.1999999999999993
153,22,4.3999999999999995
153,323,3.4
154,333,3.3999999999999995
154,242,3.6
154,175,4.431708748190866
154,89,4.183037487826205
154,806,3.4033086412928233
154,357,4.205506530899381
154,289,3.7999999999999994
154,479,4.416653253799822
154,50,4.000000000000001
154,708,4.037012234020992
154,182,4.577021031926993
154,484,4.408546376267675
154,302,3.8
154,135,3.820357797012867
154,143,4.016500778350011
154,414,3.8346994924843485
154,480,4.1546846220200555
154,488,4.4307160972845505
154,640,3.0707297185903526
154,527,4.385618319378639
154,286,3.8
154,137,3.6000000000000014
154,202,3.1800118102261523
154,462,4.021910406577849
155,748,1.999999999999999
155,319,3.5999999999999996
155,988,2.3382224375231355
155,328,3.8000000000000003
155,292,3.8572941449789715
155,324,3.4000000000000004
155,325,3.4
155,286,3.4
155,323,3.6000000000000005
155,294,3.8000000000000003
155,321,3.2
156,317,3.9799885175906367
156,276,3.6000000000000005
156,641,4.85193462414637
156,58,3.7869734032466535
156,64,3.5999999999999996
156,197,4.2
156,22,4.4
156,211,4.2
156,192,4.398654457108525
156,137,4.06017230809184
156,318,4.2
156,205,3.7644275601740445
156,48,4.203750667366573
156,11,3.4
156,661,4.1851794817473795
156,124,4.580988007103371
156,346,4.211797671303395
156,12,3.8
156,180,4.0
157,508,3.193830287370029
157,283,3.424108107394763
157,93,3.7875693920326934
157,273,3.182611657208193
157,150,3.5795156359136757
157,127,4.2
157,1258,1.8871807850256705
157,274,3.807178165543767
157,1132,2.840663216504874
157,1302,4.0440881631878645
157,298,4.389571985643166
157,268,3.60344830972347
157,3,2.639879055468022
157,293,3.810017819174234
157,250,2.4147622784824248
157,1283,2.5391979778871976
157,740,3.925188675057752
157,405,3.5999999999999996
157,748,2.805099554725557
157,137,4.799907054826614
157,25,3.0059900744758683
157,1,4.006440959197486
157,147,3.9959739139573265
157,407,2.837676529598682
158,149,2.9327940052400043
158,665,2.2326939652402134
158,510,4.436763556414279
158,204,3.804624161365979
158,172,3.468392018438926
158,1011,3.232158849352328
158,770,3.3420899982202066
158,825,3.332946706165393
158,414,3.8204904833167066
158,566,3.6285770784801312
158,239,3.9798475403703883
158,163,3.311975182010567
158,803,2.5883173176971592
158,100,3.411544904533209
158,222,3.3797956237745193
158,137,3.70684439008267
158,241,3.0231153211659207
158,190,4.797046650545044
158,124,3.6707861642737027
158,271,3.2
158,593,3.6214842733433397
158,148,3.5095951855483025
158,1098,4.029930694573428
158,809,2.0
158,550,3.235437725151492
158,636,2.723924359688311
158,244,3.2588676704687627
158,273,3.4184243419995295
158,286,3.6
158,79,4.128570994470476
158,525,3.9987425013731843
158,216,3.5638623383481094
158,1,3.183481335325486
158,154,3.613652613534404
158,116,3.5743952610599172
158,177,4.0
158,435,4.3978185204181965
158,50,4.7911754150419155
158,568,3.6129421487181763
158,127,4.223080258499002
158,8,4.405706860949461
158,144,4.209452225981217
158,235,2.7424078797490377
158,128,3.1206868298535295
158,62,2.594397406498731
158,184,4.493274685038828
158,228,3.3729020777165926
158,229,2.6000040296107554
158,72,2.5745783244062923
158,530,4.539990961578832
158,433,4.365705428973471
158,68,3.725598777346895
158,731,3.084475077455116
158,182,3.0204540879600614
158,483,3.880310071782674
158,580,3.850590826753844
158,11,4.362036290007401
158,82,3.1939509672629467
158,186,4.377202317212701
158,729,3.8087937101195863
158,516,3.0549694936344998
158,38,2.997649004385786
158,183,4.803200661163775
158,117,3.8267186078937714
158,373,2.000425383210317
158,176,4.404313416366197
158,403,3.7749544203279264
158,472,2.4439673715553476
158,42,4.194711845578137
158,24,3.2629819323748355
158,410,2.8046175573045353
158,85,3.5930047543425156
158,277,3.2282161097779265
158,502,3.8276597385963878
159,111,2.7380118336633794
159,1002,2.335209035051349
159,930,2.8921243826889875
159,103,2.0773170805243764
159,872,3.2949860171465186
159,412,2.41269765931025
159,258,3.2
159,877,3.3010574974332236
159,289,2.626639720593122
159,328,2.9999999999999996
159,1190,2.716831968515529
159,127,4.2
159,220,3.4090175624260417
159,748,3.2
159,310,4.0
159,225,3.0978885388638653
159,323,2.006463701481647
159,117,3.890213152800029
159,678,2.4068836047345745
159,121,3.356097163833589
159,1025,3.582603587611184
159,871,1.7630653257531401
159,1037,1.733399578092923
159,245,3.0065081675946557
159,831,3.104322036256718
159,451,4.563394063272169
159,411,3.4024934058593614
159,1028,3.1124234954106176
159,237,4.405827419557978
159,815,3.5948301754599363
159,756,3.169160837019287
159,249,3.080906692130981
159,685,3.6059967275234803
159,546,2.8968968742726147
159,286,4.6000000000000005
159,259,2.3611342337884023
159,471,3.565895601680123
